id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
01-Aug-2021_EXS47S,departure,13.966666666666667,05,06,01,2846.6610659778885,727.1598078581358,0,2475.853153271902,127.735225864,974.8760264943767,1744.049813619512,23R/05L,1,0,4,2,0,0,0,1,1,0,0
02-Aug-2021_EXS47S,departure,41.4,04,04,02,3570.69543758238,624.691038177022,0,3448.3993252825553,67.8586664272,2047.6021179213026,1455.234653233877,23R/05L,1,0,6,14,0,0,0,2,1,0,0
04-Aug-2021_EXS47S,departure,13.916666666666666,04,04,04,3260.6773774514504,620.828494749327,0,2998.0268812318645,112.840287221,1743.1865729575538,1404.6505172728966,23R/05L,1,0,14,6,0,0,0,6,2,0,0
05-Aug-2021_EXS47S,departure,13.583333333333334,04,04,05,2612.5922255520595,599.3185080272085,0,2374.7651464656315,113.648321037,793.0457372249411,1705.8981672901182,23R/05L,1,0,6,4,0,0,0,4,1,0,0
06-Aug-2021_EXS47S,departure,16.616666666666667,04,04,06,3545.1710055242506,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,1467.8530706607628,23R/05L,1,0,8,9,0,0,0,7,0,0,0
07-Aug-2021_EXS47S,departure,15.966666666666667,04,04,07,3590.8103335380506,661.4467655003541,0,3391.8687889250646,71.3005402027,2008.432047771288,1511.0777455640625,23R/05L,1,0,11,9,1,0,0,8,1,0,0
08-Aug-2021_EXS47S,departure,15.8,04,04,08,3590.8103335380506,661.4467655003541,0,3391.8687889250646,71.3005402027,2008.432047771288,1511.0777455640625,23R/05L,1,0,11,4,1,0,0,5,2,0,0
09-Aug-2021_EXS47S,departure,45.016666666666666,04,04,09,2800.2295210204884,532.332466865078,0,2718.3314136971658,102.035701168,974.8760264943767,1723.3177933581119,23R/05L,1,0,15,25,2,0,0,8,1,0,0
10-Aug-2021_EXS47S,departure,17.15,04,04,10,3447.6904219916505,623.3182702353253,0,3159.5211277386315,106.064213968,1743.1865729575538,1598.4396350660968,23R/05L,1,0,12,8,1,0,0,7,0,0,0
11-Aug-2021_EXS47S,departure,14.6,04,04,11,3313.7311756024505,619.6505764962457,0,2998.0268812318645,112.840287221,1743.1865729575538,1457.7043154238968,23R/05L,1,0,8,7,0,0,0,5,1,0,0
12-Aug-2021_EXS47S,departure,15.783333333333333,04,04,12,3037.0347142205214,593.4316886785399,0,2709.89710009803,112.840287221,1561.3562836881183,1362.8381433114032,23R/05L,1,0,6,6,1,0,0,3,1,0,0
13-Aug-2021_EXS47S,departure,9.916666666666666,04,04,13,2698.193819852488,625.858285055108,0,2538.2084855394023,0,974.8760264943767,1723.3177933581114,23R/05L,1,0,14,4,0,0,0,6,4,0,0
14-Aug-2021_EXS47S,departure,16.266666666666666,04,04,14,2890.013610978952,668.9246646334041,0,2628.820451185666,99.4776789692,974.8760264943767,1815.6599055153752,23R/05L,1,0,15,10,0,0,0,11,1,0,0
15-Aug-2021_EXS47S,departure,12.95,04,04,15,2862.0244246142884,731.1510064000936,0,2642.4744600346025,91.9089601694,974.8760264943767,1795.2394379505117,23R/05L,1,0,7,2,0,0,0,1,1,0,0
17-Aug-2021_EXS47S,departure,15.716666666666667,04,04,17,3590.8103335380506,661.4467655003541,0,3391.8687889250646,71.3005402027,2008.432047771288,1511.0777455640625,23R/05L,1,0,15,10,0,0,0,9,1,0,0
18-Aug-2021_EXS47S,departure,14.483333333333333,04,04,18,3127.534755102824,696.3170392308612,0,2475.853153271902,127.735225864,974.8760264943767,2024.9235027444474,23R/05L,1,0,13,6,1,0,0,8,2,0,0
19-Aug-2021_EXS47S,departure,14.75,04,04,19,3260.6773774514504,620.828494749327,0,2998.0268812318645,112.840287221,1743.1865729575538,1404.6505172728966,23R/05L,1,0,11,5,2,0,0,4,3,0,0
20-Aug-2021_EXS47S,departure,18.566666666666666,04,04,20,3260.6773774514504,620.828494749327,0,2998.0268812318645,112.840287221,1743.1865729575538,1404.6505172728966,23R/05L,1,0,14,8,1,0,0,8,2,0,0
21-Aug-2021_EXS47S,departure,12.866666666666667,04,04,21,2765.647601866988,526.6006099773002,0,2610.422852049466,126.201474686,974.8760264943767,1664.5701006866116,23R/05L,1,0,7,4,0,0,0,4,1,0,0
22-Aug-2021_EXS47S,departure,13.566666666666666,04,04,22,2717.4831312859883,591.0481163317205,0,2628.820451185666,99.4776789692,974.8760264943767,1643.1294258224116,23R/05L,1,0,8,2,1,0,0,2,2,0,0
23-Aug-2021_EXS47S,departure,14.25,04,04,23,3590.8103335380506,661.4467655003541,0,3391.8687889250646,71.3005402027,2008.432047771288,1511.0777455640625,23R/05L,1,0,10,4,0,0,0,3,1,0,0
24-Aug-2021_EXS47S,departure,12.966666666666667,04,04,24,3304.7677128465534,662.288078203488,0,2663.9343372857934,127.735225864,1014.0460966443912,2162.9863903381624,23R/05L,1,0,14,7,2,0,0,8,2,0,0
25-Aug-2021_EXS47S,departure,15.916666666666666,04,04,25,3658.23415226808,622.6735096443055,0,3491.386474606155,67.0714083598,2047.6021179213026,1543.5606259869774,23R/05L,1,0,14,8,0,0,0,9,1,0,0
26-Aug-2021_EXS47S,departure,18.45,04,04,26,3658.23415226808,622.6735096443055,0,3491.386474606155,67.0714083598,2047.6021179213026,1543.5606259869774,23R/05L,1,0,11,5,0,0,0,3,2,0,0
27-Aug-2021_EXS47S,departure,12.35,04,04,27,2939.272920014718,497.5266844152661,0,2798.5040360633575,126.201474686,1014.0460966443912,1799.0253486843267,23R/05L,1,0,10,5,0,0,0,7,1,0,0
28-Aug-2021_EXS47S,departure,15.966666666666667,04,04,28,3705.6879590142794,626.6409830505421,0,3579.9499729389554,71.3005402027,2047.6021179213026,1586.7853008902766,23R/05L,1,0,10,5,1,0,0,5,1,0,0
29-Aug-2021_EXS47S,departure,14.05,04,04,29,2936.042361341518,586.1862635555775,0,2850.976111613357,113.648321037,1014.0460966443912,1808.3479436601265,23R/05L,1,0,13,7,1,0,0,8,3,0,0
30-Aug-2021_EXS47S,departure,11.516666666666667,04,05,30,2867.388446335534,513.4899668349788,0,2816.901635199557,99.4776789692,1563.3415961419041,1204.5691712244297,23R/05L,1,0,7,2,0,0,0,2,1,0,0
31-Aug-2021_EXS47S,departure,14.133333333333333,04,04,31,3747.0458056571797,633.0181224381818,0,3625.569797504855,67.0385622797,2047.6021179213026,1632.4051254561773,23R/05L,1,0,12,5,0,0,0,6,2,0,0
01-Sep-2021_EXS47S,departure,13.833333333333334,04,04,01,2976.902050090518,696.3452239502815,0,2830.5556440484934,91.9089601694,1014.0460966443912,1870.946993276727,23R/05L,1,0,9,7,0,0,0,7,0,0,0
01-Aug-2021_RYR553,departure,9.966666666666667,05,06,01,1685.0341363677355,336.68256731045005,0,1460.7572842838688,83.0918278028,793.0457372249411,808.8965713399944,23R/05L,1,0,4,1,0,0,0,2,1,0,0
02-Aug-2021_RYR553,departure,14.8,05,06,02,2187.916330537146,381.6802825227835,0,2027.1474836812408,88.9090138822,1314.2736708799266,784.7336457750198,23R/05L,1,0,4,2,1,0,0,1,2,0,0
03-Aug-2021_RYR553,departure,10.633333333333333,05,06,03,1958.1968021193652,372.13493913585154,0,1748.887065417704,83.0918278028,974.8760264943767,900.2289478221885,23R/05L,1,0,5,1,0,0,0,1,3,0,0
04-Aug-2021_RYR553,departure,8.1,06,06,04,1324.6344711686825,534.6166240132011,0,1062.391793649275,88.9090138822,0,1235.7254572864824,23R/05L,1,0,4,0,0,0,0,0,3,0,0
05-Aug-2021_RYR553,departure,8.116666666666667,05,06,05,1685.0341363677355,336.68256731045005,0,1460.7572842838688,83.0918278028,793.0457372249411,808.8965713399944,23R/05L,1,0,3,1,0,0,0,1,1,0,0
06-Aug-2021_RYR553,departure,8.066666666666666,06,06,06,1119.0622353979077,871.198116900996,0,721.1908265678506,71.1519727783,0,1047.9102626196077,23R/05L,1,0,3,1,0,0,0,1,0,0,0
07-Aug-2021_RYR553,departure,11.533333333333333,06,06,07,1895.526690787818,529.3430037244736,0,1695.4444074353046,88.9090138822,746.9421803053973,1059.6754966002209,23R/05L,1,0,7,2,2,0,0,2,2,0,0
08-Aug-2021_RYR553,departure,9.283333333333333,06,06,08,963.7171947124077,525.5741746099957,0,721.1908265678506,71.1519727783,0,892.5652219341077,23R/05L,1,0,3,0,1,0,0,0,2,0,0
09-Aug-2021_RYR553,departure,10.483333333333333,06,06,09,2020.7583575141653,372.693491328054,0,1802.8559328269039,91.6845157884,974.8760264943767,954.1978152313886,23R/05L,1,0,7,1,3,0,0,1,2,0,0
10-Aug-2021_RYR553,departure,10.283333333333333,05,06,10,2020.7583575141653,372.693491328054,0,1802.8559328269039,91.6845157884,974.8760264943767,954.1978152313886,23R/05L,1,0,3,2,1,0,0,1,1,0,0
11-Aug-2021_RYR553,departure,6.916666666666667,05,06,11,1276.491388008461,325.28447043959886,0,1066.1136592200448,71.1519727783,709.7835036448448,495.55591158531615,23R/05L,1,0,4,0,1,0,0,3,1,0,0
12-Aug-2021_RYR553,departure,9.366666666666667,06,06,12,1514.2828751911245,289.5277190619508,0,1233.6186253090575,139.479225601,793.0457372249411,581.7579123651833,23R/05L,1,0,7,1,0,0,0,2,0,0,0
13-Aug-2021_RYR553,departure,8.716666666666667,06,06,13,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,8,2,1,0,0,4,4,0,0
14-Aug-2021_RYR553,departure,8.35,05,06,14,1549.6540537600906,360.73684226500023,0,1354.24344035388,71.1519727783,891.6137929142803,586.8882880675103,23R/05L,1,0,6,3,1,0,0,5,0,0,0
15-Aug-2021_RYR553,departure,8.05,05,06,15,1276.491388008461,325.28447043959886,0,1066.1136592200448,71.1519727783,709.7835036448448,495.55591158531615,23R/05L,1,0,5,2,1,0,0,3,2,0,0
16-Aug-2021_RYR553,departure,8.133333333333333,06,06,16,1434.8214984664824,537.5308236730493,0,1169.8033190408746,91.6845157884,0,1343.1369826780824,23R/05L,1,0,3,0,0,0,0,0,1,0,0
17-Aug-2021_RYR553,departure,8.566666666666666,05,06,17,1910.5713302163654,369.77929166820564,0,1695.4444074353046,88.9090138822,974.8760264943767,846.7862898397887,23R/05L,1,0,2,0,1,0,0,0,2,0,0
18-Aug-2021_RYR553,departure,7.783333333333333,05,06,18,1434.8214984664824,537.5308236730493,0,1169.8033190408746,91.6845157884,0,1343.1369826780824,23R/05L,1,0,8,2,1,0,0,3,4,0,0
19-Aug-2021_RYR553,departure,8.15,05,06,19,1398.2569306604182,362.61888991516065,0,1169.8033190408746,91.6845157884,0,1306.5724148720183,23R/05L,1,0,6,0,1,0,0,2,2,0,0
20-Aug-2021_RYR553,departure,9.85,05,06,20,1484.2354885048826,537.7061732892394,0,1227.4695971589747,83.4322277087,0,1400.8032607961827,23R/05L,1,0,5,1,0,0,0,2,3,0,0
21-Aug-2021_RYR553,departure,8.8,06,06,21,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,8,3,1,0,0,4,1,0,0
22-Aug-2021_RYR553,departure,8.966666666666667,06,06,22,1434.8214984664824,537.5308236730493,0,1169.8033190408746,91.6845157884,0,1343.1369826780824,23R/05L,1,0,2,0,0,0,0,0,1,0,0
23-Aug-2021_RYR553,departure,10.916666666666666,06,06,23,2298.1033578349466,384.59448218263185,0,2134.559009072841,91.6845157884,1314.2736708799266,892.14517116662,23R/05L,1,0,6,1,0,0,0,2,2,0,0
24-Aug-2021_RYR553,departure,8.366666666666667,06,06,24,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,4,1,0,0,0,2,0,0,0
25-Aug-2021_RYR553,departure,8.566666666666666,06,06,25,2243.820432122034,333.65062714550584,0,2119.7786276831343,71.0274540777,1626.487206640078,546.3057714042561,23R/05L,1,0,4,1,0,0,0,2,1,0,0
26-Aug-2021_RYR553,departure,9.2,05,06,26,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,4,0,0,0,0,1,1,0,0
27-Aug-2021_RYR553,departure,8.583333333333334,05,06,27,1330.1304770431914,459.22793719459855,0,1102.6128036347322,91.6845157884,0,1238.4459612547914,23R/05L,1,0,2,1,0,0,0,1,1,0,0
28-Aug-2021_RYR553,departure,10.866666666666667,05,06,28,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,9,4,1,0,0,4,1,0,0
29-Aug-2021_RYR553,departure,7.45,06,06,29,1294.6930339427845,335.74228739812827,0,1087.8324222450256,71.0274540777,612.4411099956866,611.2244698693979,23R/05L,1,0,4,1,1,0,0,1,2,0,0
30-Aug-2021_RYR553,departure,10.233333333333333,06,06,30,2770.9220808558675,666.282829032112,0,2573.0969386615207,87.1816780958,1314.2736708799266,1369.4667318801407,23R/05L,1,0,3,1,1,0,0,1,1,0,0
31-Aug-2021_RYR553,departure,8.166666666666666,05,06,31,2187.916330537146,381.6802825227835,0,2027.1474836812408,88.9090138822,1314.2736708799266,784.7336457750198,23R/05L,1,0,4,1,0,0,0,2,2,0,0
01-Sep-2021_RYR553,departure,9.916666666666666,06,06,01,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,3,2,0,0,0,2,0,0,0
01-Aug-2021_EXS81FC,departure,12.95,06,06,01,2885.7548913036885,634.7708798526098,0,2662.894927599466,113.648321037,974.8760264943767,1797.2305437723116,23R/05L,1,0,5,2,0,0,0,2,1,0,0
08-Aug-2021_EXS81FC,departure,7.7,05,05,08,2023.811409045447,611.3616571199783,0,1753.2114233464326,126.546722489,746.9421803053973,1150.3225062510496,23R/05L,1,0,5,2,1,0,0,3,1,0,0
15-Aug-2021_EXS81FC,departure,20.216666666666665,05,05,15,3706.0234799105156,720.954750172589,0,2810.5305413087663,96.615863148,1743.1865729575538,1866.221043804962,23R/05L,1,0,6,4,1,0,0,3,1,0,0
18-Aug-2021_EXS81FC,departure,15.616666666666667,04,05,18,2862.0244246142884,731.1510064000936,0,2642.4744600346025,91.9089601694,974.8760264943767,1795.2394379505117,23R/05L,1,0,11,3,0,0,0,3,2,0,0
22-Aug-2021_EXS81FC,departure,29.083333333333332,04,05,22,2672.3929371232416,893.0864884168327,0,2009.4218462485733,91.9089601694,0,2580.4839769538416,23R/05L,1,0,11,9,2,0,0,4,1,0,0
29-Aug-2021_EXS81FC,departure,7.1,06,06,29,3070.0014810134817,547.1932474956698,0,2998.6117253226566,0,1014.0460966443912,2055.9553843690906,23R/05L,1,0,5,0,0,0,0,0,2,0,0
01-Sep-2021_EXS81FC,departure,12.55,05,05,01,2936.042361341518,586.1862635555775,0,2850.976111613357,113.648321037,1014.0460966443912,1808.3479436601265,23R/05L,1,0,3,5,0,0,0,2,0,0,0
01-Aug-2021_EXS5XC,departure,13.95,06,06,01,3359.0055144293215,632.3715330625924,0,3149.3588323571303,67.0385622797,1826.6017585018524,1465.3651936477693,23R/05L,1,0,5,2,1,0,0,2,1,0,0
02-Aug-2021_EXS5XC,departure,16.266666666666666,06,06,02,3570.69543758238,624.691038177022,0,3448.3993252825553,67.8586664272,2047.6021179213026,1455.234653233877,23R/05L,1,0,4,1,1,0,0,0,2,0,0
03-Aug-2021_EXS5XC,departure,10.783333333333333,06,06,03,3166.2908876862152,920.0687613412533,0,2785.12010283733,106.423920412,768.3105464631772,2291.556420811038,23R/05L,1,0,7,2,0,0,0,2,3,0,0
05-Aug-2021_EXS5XC,departure,13.0,06,06,05,3127.534755102824,696.3170392308612,0,2475.853153271902,127.735225864,974.8760264943767,2024.9235027444474,23R/05L,1,0,7,2,2,0,0,1,3,0,0
06-Aug-2021_EXS5XC,departure,16.6,06,06,06,2929.5787575323884,725.9987213659053,0,2718.3314136971658,102.035701168,974.8760264943767,1852.667029870012,23R/05L,1,0,10,2,2,0,0,3,1,0,0
07-Aug-2021_EXS5XC,departure,17.55,06,06,07,3633.578212560168,879.7889368130673,0,2810.5305413087663,96.615863148,1515.2527267685746,2021.7096226435938,23R/05L,1,0,6,3,1,0,0,2,2,0,0
08-Aug-2021_EXS5XC,departure,16.883333333333333,06,06,08,3545.1710055242506,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,1467.8530706607628,23R/05L,1,0,6,2,0,0,0,3,1,0,0
09-Aug-2021_EXS5XC,departure,14.45,06,06,09,3543.3565267918507,657.4792920941175,0,3303.3052905922646,67.0714083598,2008.432047771288,1467.8530706607628,23R/05L,1,0,7,4,1,0,0,2,2,0,0
10-Aug-2021_EXS5XC,departure,14.416666666666666,06,06,10,3139.7712507736214,622.6404694155248,0,2929.12046152203,68.0426694591,1826.6017585018524,1245.126822812669,23R/05L,1,0,4,2,1,0,0,2,0,0,0
12-Aug-2021_EXS5XC,departure,13.316666666666666,06,06,12,2738.063856459752,581.6603319217052,0,2588.9821771852658,0,974.8760264943767,1763.1878299653754,23R/05L,1,0,8,5,0,0,0,6,0,0,0
13-Aug-2021_EXS5XC,departure,18.85,06,06,13,3447.6904219916505,623.3182702353253,0,3159.5211277386315,106.064213968,1743.1865729575538,1598.4396350660968,23R/05L,1,0,12,3,1,0,0,3,4,0,0
14-Aug-2021_EXS5XC,departure,17.133333333333333,06,06,14,3445.7311537206997,802.746270042423,0,3159.5211277386315,106.064213968,1659.9243393774575,1679.7426003752423,23R/05L,1,0,4,2,1,0,0,2,0,0,0
15-Aug-2021_EXS5XC,departure,14.95,06,06,15,3412.9339165252504,658.0928412409262,0,3217.2502426558644,68.0426694591,2008.432047771288,1336.4591992948624,23R/05L,1,0,8,3,1,0,0,4,1,0,0
16-Aug-2021_EXS5XC,departure,12.8,06,06,16,3315.688399515471,805.4223934820503,0,3103.73900779123,71.3005402027,1743.339524921756,1501.0483343910146,23R/05L,1,0,7,3,2,0,0,3,1,0,0
17-Aug-2021_EXS5XC,departure,14.683333333333334,06,06,17,3590.8103335380506,661.4467655003541,0,3391.8687889250646,71.3005402027,2008.432047771288,1511.0777455640625,23R/05L,1,0,6,1,0,0,0,2,1,0,0
18-Aug-2021_EXS5XC,departure,12.283333333333333,06,06,18,3543.2117372533,841.8759431958058,0,3348.6441140217644,68.8858870922,1925.1698141911916,1549.1560359699083,23R/05L,1,0,6,3,0,0,0,3,3,0,0
19-Aug-2021_EXS5XC,departure,12.366666666666667,06,06,19,3545.1710055242506,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,1467.8530706607628,23R/05L,1,0,8,2,0,0,0,3,1,0,0
20-Aug-2021_EXS5XC,departure,14.7,06,06,20,3174.5277562400215,587.8658984099238,0,2871.391346604797,106.064213968,1561.3562836881183,1507.1072585839033,23R/05L,1,0,3,1,2,0,0,1,2,0,0
21-Aug-2021_EXS5XC,departure,15.833333333333334,06,06,21,3375.4601862370864,684.7728529313976,0,2522.4007601749317,96.615863148,1561.3562836881183,1717.4880394009683,23R/05L,1,0,7,2,1,0,0,4,2,0,0
22-Aug-2021_EXS5XC,departure,15.083333333333334,06,06,22,3264.9878859140276,1000.4985248648318,0,2929.12046152203,68.0426694591,1033.5560212769112,2163.389195178016,23R/05L,1,0,6,2,1,0,0,2,1,0,0
23-Aug-2021_EXS5XC,departure,12.533333333333333,06,06,23,2934.877949872718,693.9110707641472,0,2726.2896695532936,121.806504544,1014.0460966443912,1799.0253486843271,23R/05L,1,0,6,1,2,0,0,1,3,0,0
24-Aug-2021_EXS5XC,departure,15.2,06,06,24,3747.0458056571797,633.0181224381818,0,3625.569797504855,67.0385622797,2047.6021179213026,1632.4051254561773,23R/05L,1,0,4,3,0,0,0,3,0,0,0
25-Aug-2021_EXS5XC,departure,16.766666666666666,06,06,25,3705.6879590142794,626.6409830505421,0,3579.9499729389554,71.3005402027,2047.6021179213026,1586.7853008902766,23R/05L,1,0,5,1,0,0,0,1,1,0,0
26-Aug-2021_EXS5XC,departure,13.383333333333333,06,06,26,2976.902050090518,696.3452239502815,0,2830.5556440484934,91.9089601694,1014.0460966443912,1870.946993276727,23R/05L,1,0,10,5,0,0,0,5,1,0,0
27-Aug-2021_EXS5XC,departure,13.4,06,06,27,3658.23415226808,622.6735096443055,0,3491.386474606155,67.0714083598,2047.6021179213026,1543.5606259869774,23R/05L,1,0,3,0,1,0,0,0,2,0,0
28-Aug-2021_EXS5XC,departure,0.5166666666666667,06,06,28,471.6642287519353,78.51044209604412,0,93.24873519828544,0,0,471.6642287519353,23R/05L,1,0,0,0,0,0,0,0,0,0,0
30-Aug-2021_EXS5XC,departure,12.866666666666667,06,06,30,3570.69543758238,624.691038177022,0,3448.3993252825553,67.8586664272,2047.6021179213026,1455.234653233877,23R/05L,1,0,3,1,1,0,0,1,2,0,0
31-Aug-2021_EXS5XC,departure,16.1,06,06,31,3755.2694094033795,538.2053260721444,0,3536.725298035655,68.8858870922,2151.5088752383026,1534.874647072877,23R/05L,1,0,6,4,0,0,0,3,2,0,0
01-Sep-2021_EXS5XC,departure,11.266666666666667,06,06,01,3527.8115420014797,623.2870587911142,0,3405.3314266697553,68.0426694591,2047.6021179213026,1412.166754621077,23R/05L,1,0,1,1,0,0,0,1,0,0,0
01-Aug-2021_RYR2KQ,arrival,4.483333333333333,06,06,01,1379.658163932721,431.5159338262845,0,928.7977470268495,88.9090138822,0,1290.749150050521,23R/05L,1,0,3,0,0,1,0,0,0,2,1
02-Aug-2021_RYR2KQ,arrival,4.416666666666667,17,17,02,1802.6021925927037,299.70770774481196,0,1457.9123371002545,71.8532588843,843.5639174223427,887.185016286061,23R/05L,1,0,5,0,0,2,0,0,0,3,1
04-Aug-2021_RYR2KQ,arrival,4.333333333333333,17,17,04,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,3,0,0,1,1,0,0,2,1
06-Aug-2021_RYR2KQ,arrival,4.866666666666666,07,07,06,1895.9355623612107,427.12506793816476,0,1531.4144499646616,91.6845157884,0,1804.2510465728108,23R/05L,1,0,4,0,0,0,1,0,0,1,2
08-Aug-2021_RYR2KQ,arrival,3.283333333333333,06,06,08,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,2,0,0,0,0,0,0,0,1
09-Aug-2021_RYR2KQ,arrival,3.75,16,16,09,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,4,0,0,1,0,0,0,2,1
11-Aug-2021_RYR2KQ,arrival,2.7666666666666666,17,17,11,1184.4770938455913,368.12500388615774,0,995.2012782431325,0,0,1184.4770938455913,23R/05L,1,0,0,0,0,0,0,0,0,0,0
13-Aug-2021_RYR2KQ,arrival,4.016666666666667,07,07,13,1661.9932404635263,245.93240505088016,0,1457.9123371002545,71.8532588843,843.5639174223427,746.5760641568836,23R/05L,1,0,5,0,0,1,1,0,0,1,4
15-Aug-2021_RYR2KQ,arrival,3.9833333333333334,06,06,15,1267.5689216483913,458.66938500239615,0,1048.6439362255326,83.0918278028,0,1184.4770938455913,23R/05L,1,0,6,0,0,2,0,0,0,4,1
16-Aug-2021_RYR2KQ,arrival,3.716666666666667,16,16,16,1447.395382071298,298.9574141626649,0,1068.6878774112427,71.1519727783,806.5635632358426,569.6798460571554,23R/05L,1,0,2,0,0,1,0,0,0,1,1
18-Aug-2021_RYR2KQ,arrival,3.933333333333333,16,16,18,1386.139215711584,339.16407305263226,0,1185.6936056357254,64.6124524558,806.5635632358426,514.9632000199415,23R/05L,1,0,4,0,0,1,0,0,0,2,1
20-Aug-2021_RYR2KQ,arrival,3.3,07,07,20,1529.933116489384,394.67622759082764,0,1231.9511017265254,162.1488571428,806.5635632358426,561.2206961107413,23R/05L,1,0,4,0,0,1,0,0,0,1,3
22-Aug-2021_RYR2KQ,arrival,5.616666666666666,06,06,22,1273.3861077277913,457.9376424618632,0,995.2012782431325,88.9090138822,0,1184.4770938455913,23R/05L,1,0,6,0,0,1,0,0,0,3,2
23-Aug-2021_RYR2KQ,arrival,2.3,16,16,23,510.8590489944265,133.68505745943253,0,265.83982943070004,71.0274540777,0,439.8315949167265,23R/05L,1,0,4,0,0,0,0,0,0,1,3
25-Aug-2021_RYR2KQ,arrival,3.433333333333333,16,16,25,1063.3148822075013,320.7514497513053,0,819.3775864043242,83.4322277087,0,979.8826544988013,23R/05L,1,0,3,0,0,0,0,0,0,1,1
27-Aug-2021_RYR2KQ,arrival,2.8333333333333335,07,07,27,964.6581197950112,508.2363230820606,0,721.1908265678505,71.1519727783,0,893.5061470167112,23R/05L,1,0,4,0,0,0,0,0,0,0,4
29-Aug-2021_RYR2KQ,arrival,3.4166666666666665,06,06,29,875.8648660028059,342.115129283897,0,702.4001663165453,0,0,875.8648660028059,23R/05L,1,0,5,0,0,1,0,0,0,2,2
30-Aug-2021_RYR2KQ,arrival,3.2333333333333334,16,16,30,927.0167752438075,357.3013934603465,0,673.9318401853506,71.0274540777,0,855.9893211661075,23R/05L,1,0,2,0,0,0,0,0,0,0,1
01-Sep-2021_RYR2KQ,arrival,3.2,16,16,01,925.3435021337015,318.55128431801256,0,654.2997828946243,88.9090138822,0,836.4344882515014,23R/05L,1,0,5,0,0,1,0,0,0,3,0
01-Aug-2021_EXS68DE,departure,12.933333333333334,06,06,01,2855.939134565152,638.1171199455423,0,2628.820451185666,99.4776789692,974.8760264943767,1781.5854291015753,23R/05L,1,0,4,1,0,0,0,1,1,0,0
05-Aug-2021_EXS68DE,departure,17.95,05,05,05,3632.1681801809505,667.8239048879939,0,3437.488613490965,67.0385622797,2008.432047771288,1556.6975701299627,23R/05L,1,0,8,6,2,0,0,5,1,0,0
07-Aug-2021_EXS68DE,departure,15.516666666666667,06,06,07,3440.7731726776033,819.0605326831023,0,3260.3181412686645,67.8586664272,1780.4982015823084,1592.4163046680947,23R/05L,1,0,6,3,0,0,0,3,1,0,0
08-Aug-2021_EXS68DE,departure,19.833333333333332,06,06,08,2932.0329273193884,622.9837553511674,0,2718.3314136971658,102.035701168,974.8760264943767,1855.1211996570119,23R/05L,1,0,6,3,0,0,0,2,1,0,0
12-Aug-2021_EXS68DE,departure,9.2,05,05,12,2788.9921957546953,571.2530781166795,0,2187.7233721380676,0,793.0457372249411,1995.9464585297542,23R/05L,1,0,11,1,0,0,0,4,0,0,0
14-Aug-2021_EXS68DE,departure,11.75,06,06,14,3158.586100206724,696.4944253287247,0,2475.853153271902,127.735225864,974.8760264943767,2055.9748478483475,23R/05L,1,0,5,1,1,0,0,2,1,0,0
15-Aug-2021_EXS68DE,departure,14.066666666666666,06,06,15,3543.3565267918507,657.4792920941175,0,3303.3052905922646,67.0714083598,2008.432047771288,1467.8530706607628,23R/05L,1,0,7,1,0,0,0,2,1,0,0
21-Aug-2021_EXS68DE,departure,17.25,06,06,21,2885.7548913036885,634.7708798526098,0,2662.894927599466,113.648321037,974.8760264943767,1797.2305437723116,23R/05L,1,0,9,4,1,0,0,6,1,0,0
22-Aug-2021_EXS68DE,departure,17.2,06,06,22,3484.222149569728,1010.2295885118995,0,3149.3588323571303,67.0385622797,1033.5560212769112,2383.627566013117,23R/05L,1,0,6,2,1,0,0,1,1,0,0
24-Aug-2021_EXS68DE,departure,15.466666666666667,06,06,24,3660.04863100048,627.6421609388962,0,3536.725298035655,68.8858870922,2047.6021179213026,1543.5606259869774,23R/05L,1,0,4,0,0,0,0,2,0,0,0
